CaseID,Weight,AttentionToPolitics,StateOfRegistration,VoteInPrimary,HopefulAboutUS,AfraidAboutUS,OutragedAboutUS,AngryAboutUS,HappyAboutUS,WorriedAboutUS,ProudAboutUS,IrritatedAboutUS,NervousAboutUS,PresApproval,BidenTherm,TrumpTherm,DemPartyTherm,GOPPartyTherm,SCOTUSTherm,RConservatism,BidenConservatism,TrumpConservatism,SCOTUSAbortionUpset,GeerVCTYear,GeerLookup,HowManyChildren,RHHLaborUnion,RFemale,RLatino,RAge,REducation
202547,0.815569742,1,6,0,1,4,4,4,1,4,2,4,4,4,100,0,85,0,70,4,4,6,4,2000,NA,0,0,1,0,76,5
202578,0.650492622,4,12,0,2,3,2,2,3,2,2,2,2,1,50,10,50,85,100,6,1,6,4,1964,NA,1,0,1,0,46,3
202585,3.733177987,4,NA,0,3,4,4,2,1,4,1,2,4,1,0,75,50,50,40,NA,1,6,4,1954,NA,2,0,1,0,31,2
202592,0.488206164,4,20,0,1,5,5,5,1,5,1,5,5,4,50,0,NA,NA,50,4,4,4,2,1920,NA,3,0,1,0,29,3
202608,0.259015513,4,6,0,4,3,4,4,2,4,1,4,4,3,70,30,70,40,70,6,3,6,1,1960,NA,0,0,1,1,69,3
202615,2.019415099,3,NA,0,1,3,3,3,1,3,1,3,3,4,60,0,100,0,50,1,4,7,7,2018,NA,0,0,1,0,34,2
202622,1.272216297,4,48,0,2,1,1,2,1,5,1,3,1,2,0,50,15,60,40,NA,1,6,4,1985,NA,0,0,0,0,23,3
202639,0.660178641,2,24,0,2,1,3,5,4,4,5,4,2,4,50,30,60,40,40,NA,2,5,1,1940,NA,1,0,0,0,61,5
202646,0.740212314,1,11,0,3,4,4,4,3,4,3,3,4,4,70,0,60,15,65,2,3,5,6,1944,NA,1,1,0,0,57,5
202653,0.554690312,4,47,1,2,4,2,3,1,4,1,4,4,1,0,70,0,60,50,7,1,5,3,2019,NA,1,0,1,0,33,5
202660,0.842847467,2,6,1,3,3,3,3,3,3,3,5,4,3,60,60,50,50,100,4,4,6,7,1900,NA,0,0,1,0,NA,4
202677,0.702560826,2,6,1,1,4,4,4,1,4,1,4,4,4,85,0,75,10,40,3,2,6,7,1975,NA,0,0,0,0,71,5
202691,0.850943534,2,12,1,4,3,3,3,4,3,4,3,3,1,0,100,0,100,90,6,2,6,4,1925,NA,2,0,0,0,50,4
202707,2.857586806,3,20,0,3,3,4,3,3,3,3,4,3,2,30,70,40,60,65,4,4,4,4,1955,NA,0,0,1,0,71,2
202714,0.472636744,2,NA,0,2,2,3,2,2,3,3,3,2,1,85,85,60,85,75,4,6,2,4,NA,NA,0,0,1,0,70,NA
202721,3.648915837,4,NA,0,3,3,4,4,1,4,1,4,3,4,50,60,40,40,50,5,4,4,4,1994,NA,1,0,0,1,22,2
202738,0.557572784,4,48,0,4,3,2,3,1,2,1,4,2,2,15,60,NA,NA,50,3,3,5,4,1985,NA,0,0,0,1,24,3
202745,0.726861822,3,34,0,4,4,3,3,1,4,1,4,4,4,60,0,60,30,60,NA,3,7,4,1896,1,0,0,1,0,40,3
202752,0.374251851,2,16,0,1,2,5,5,3,3,3,5,3,4,75,0,30,10,50,2,4,1,7,1974,NA,0,0,0,0,49,4
202769,0.473375712,2,6,0,3,3,3,3,2,2,3,4,3,3,70,30,70,40,70,4,3,6,1,1970,NA,0,1,1,0,56,5
202783,2.858888182,2,12,0,4,2,3,3,3,3,3,3,3,2,40,85,40,60,50,6,2,5,2,1971,NA,0,0,0,1,59,2
202790,0.620471263,3,12,0,5,1,2,2,5,1,5,2,1,1,30,100,0,100,70,7,1,7,6,1896,2,0,0,0,0,63,3
202806,0.297194633,1,41,1,2,5,5,4,2,5,1,5,5,4,95,0,75,2,40,2,4,7,7,1956,NA,0,0,0,0,73,5
202813,1.152601569,3,27,1,3,4,5,5,2,4,2,4,4,4,90,0,85,15,50,3,2,7,4,1964,NA,0,1,1,0,56,4
202820,0.66628346,2,26,1,3,1,3,2,2,4,1,3,3,3,40,60,20,60,90,4,2,3,4,1901,NA,0,0,0,0,41,4
202837,0.799632925,4,6,0,3,3,1,1,2,2,1,2,2,2,50,60,50,50,50,NA,3,6,6,NA,NA,0,0,1,0,48,3
202875,2.701959313,4,21,0,3,3,4,4,3,4,3,4,4,1,NA,NA,NA,100,6,NA,1,7,2,2000,NA,0,0,1,0,80,1
202882,NA,3,NA,0,1,5,5,5,1,5,1,5,5,4,30,0,15,0,-7,1,4,5,7,1975,NA,0,0,1,0,36,3
202899,0.533652528,2,48,1,4,2,4,3,3,3,3,5,3,1,40,85,40,100,50,4,3,4,4,1998,NA,0,0,1,0,64,4
202905,0.84777245,3,55,0,1,2,1,2,1,5,1,1,3,3,0,15,15,40,100,6,3,5,4,2005,NA,1,0,0,0,28,3
202929,0.844129242,2,NA,0,2,5,5,5,1,5,1,5,5,4,15,0,60,40,0,3,2,7,7,1990,NA,0,1,0,0,21,3
202936,1.730317326,2,17,0,3,4,4,4,1,4,1,4,4,2,40,70,20,60,70,5,2,6,2,1985,NA,0,0,0,0,61,3
202943,0.60221928,1,42,1,1,5,5,5,1,5,1,5,4,4,85,0,85,0,40,2,2,7,7,1985,NA,0,0,0,0,65,3
202950,0.354264659,4,29,0,4,3,1,1,3,3,3,1,3,2,30,70,30,85,50,5,2,6,2,2018,NA,1,0,1,0,35,3
202967,0.685385648,4,18,0,2,5,5,5,1,5,2,5,4,4,55,5,40,25,50,NA,4,6,4,1985,NA,3,1,0,0,31,4
202974,3.088879707,3,NA,0,1,4,3,4,2,4,1,5,4,4,50,30,50,50,50,NA,4,4,1,1972,NA,1,0,1,0,24,3
202998,3.20841047,4,NA,0,1,4,3,4,1,4,1,4,4,4,20,15,20,10,50,4,4,4,2,2010,NA,1,0,1,0,37,2
203007,1.305770944,1,42,1,1,5,4,3,1,5,2,5,5,2,0,75,0,50,15,4,1,6,4,1967,NA,0,0,0,0,53,2
203014,1.539422535,2,41,1,1,5,5,5,1,5,1,5,5,4,85,0,70,0,30,2,2,7,7,1990,NA,2,0,1,0,34,4
203021,0.44595216,1,48,1,5,4,5,5,1,5,4,5,5,4,85,0,85,0,70,4,5,7,4,1960,NA,0,0,0,0,60,5
203038,0.537679817,1,51,0,1,2,1,3,1,2,2,5,4,4,85,30,60,30,50,4,3,4,4,1954,NA,0,0,0,0,66,3
203045,0.503281472,1,12,1,5,1,1,1,5,1,5,1,1,1,0,100,0,100,70,NA,1,6,4,1970,NA,0,1,0,0,70,2
203069,0.829322308,2,9,0,3,5,5,4,2,5,2,5,5,4,85,0,70,60,85,4,2,6,7,1980,NA,1,0,1,0,51,5
203090,0.574930439,4,26,1,1,3,3,3,1,4,1,4,2,4,65,0,80,40,100,4,3,3,4,1940,NA,0,0,1,0,44,2
203106,0.438758048,3,13,1,3,3,3,3,1,4,1,2,3,4,85,15,70,15,50,4,2,5,7,1960,NA,0,0,1,0,60,5
203113,0.868191937,1,53,0,5,2,2,4,1,2,1,2,2,2,0,85,50,50,70,7,1,7,4,2011,NA,2,0,0,0,34,3
203137,0.48299853,2,51,0,3,3,4,2,3,3,2,3,3,1,15,85,0,85,70,6,2,6,4,1896,1,0,0,0,0,53,3
203144,0.813284045,2,36,0,1,5,5,5,1,5,1,5,5,4,85,0,70,15,60,2,2,6,7,1974,NA,1,0,1,0,37,4
203151,0.869449194,4,NA,0,2,4,4,5,1,4,1,5,4,4,60,0,50,50,50,4,4,4,7,2016,NA,1,0,1,0,56,3
203168,0.46565,3,31,0,3,3,3,3,2,3,2,4,3,4,75,15,75,50,60,2,2,7,4,1960,NA,1,0,1,0,46,3
203175,NA,3,6,1,3,5,5,5,1,5,1,5,5,4,70,0,70,40,-6,3,3,7,6,NA,NA,2,1,1,0,38,3
203182,0.660477751,1,33,0,2,4,4,5,1,4,1,5,4,4,100,NA,70,60,70,3,3,4,4,1996,NA,0,0,1,0,63,1
203199,1.842121018,4,32,0,2,3,3,3,2,4,2,4,4,4,72,18,77,40,61,2,3,7,7,2000,NA,0,0,0,0,29,4
203205,NA,4,35,1,2,2,3,3,2,3,1,4,3,4,60,40,50,50,-6,NA,4,5,4,1970,NA,3,0,0,1,41,2
203212,0.816704199,3,24,0,2,5,4,5,1,5,1,5,5,4,40,30,15,15,90,4,2,7,1,1980,NA,1,0,0,0,54,4
203229,0.769873449,1,6,1,4,3,4,3,3,3,3,3,2,1,0,100,0,70,85,7,2,6,1,1930,NA,0,0,1,0,79,4
203236,2.440838791,4,NA,0,4,2,3,3,1,3,1,4,3,1,0,85,50,50,70,4,4,1,7,1984,NA,2,0,1,0,31,3
203243,0.767685444,2,4,1,NA,NA,NA,4,NA,3,3,4,3,1,0,100,0,90,40,6,2,6,2,1968,NA,1,0,0,0,50,3
203267,0.404452525,2,36,0,2,5,5,5,1,5,1,5,5,4,100,0,95,0,30,2,3,7,7,1850,NA,0,1,1,0,64,4
203281,1.711635851,2,12,1,2,4,4,4,1,4,1,4,4,4,60,0,85,15,50,5,4,1,7,NA,NA,0,1,1,0,80,NA
203298,0.756840041,2,55,1,1,5,4,4,1,4,1,5,5,4,70,0,85,30,40,4,2,7,4,1968,NA,0,1,0,0,60,5
203304,NA,4,6,0,2,4,5,5,1,5,1,5,4,4,70,0,85,50,-6,3,1,7,4,1950,NA,0,1,1,1,28,5
203311,0.846217216,4,12,0,3,5,5,5,1,3,3,5,5,4,100,0,85,30,70,NA,4,4,4,2014,NA,0,0,1,1,46,2
203328,0.614656334,3,4,1,1,5,5,5,1,5,1,5,5,4,100,0,100,0,50,2,2,7,7,1972,NA,0,0,1,0,66,5
203335,NA,2,24,1,1,5,5,5,4,3,1,5,4,4,NA,NA,NA,NA,-6,NA,4,NA,4,2018,NA,0,0,0,0,63,1
203342,1.187224768,2,6,0,3,2,1,1,3,2,2,2,2,2,NA,NA,NA,NA,40,4,4,4,4,1981,NA,1,0,1,0,38,3
203359,1.568702606,2,48,1,1,4,5,5,1,4,1,5,4,1,0,100,0,60,60,6,1,6,2,1970,NA,0,0,1,0,59,3
203366,0.410911737,2,6,1,2,3,4,4,2,4,3,5,4,4,40,30,30,40,70,6,2,3,2,NA,NA,0,0,0,0,64,5
203380,0.317623395,1,39,0,4,2,4,4,1,2,3,4,2,1,0,100,0,85,40,7,1,6,1,1953,NA,0,0,0,0,72,5
203397,0.508450924,2,53,1,2,5,5,4,2,4,1,5,5,4,85,0,75,0,40,1,3,7,7,1950,NA,0,0,0,0,68,4
203403,1.019241883,3,12,0,3,3,3,4,3,4,3,2,3,1,15,70,0,40,70,4,4,4,6,2018,NA,1,0,1,0,28,2
203410,0.587471831,4,17,0,3,4,3,3,2,5,1,3,3,4,85,0,70,15,50,2,2,7,1,2012,NA,0,0,0,0,27,3
203427,0.69779787,1,24,1,1,5,5,5,1,5,1,5,5,4,85,0,85,0,35,2,3,7,7,1979,NA,0,0,1,0,62,4
203434,0.502077596,4,48,0,4,3,3,3,3,3,3,3,3,2,40,75,15,80,85,5,2,6,2,NA,NA,0,0,0,0,70,5
203441,0.936785238,3,36,0,2,3,5,4,1,4,1,5,4,4,75,0,95,25,60,2,2,7,7,1980,NA,0,0,1,0,29,3
203458,6.622471507,2,36,1,1,5,4,4,1,5,1,5,5,4,100,0,85,0,85,NA,4,6,4,1970,NA,0,1,0,0,62,1
203472,2.523883765,2,42,0,3,3,3,3,2,3,1,2,3,3,50,40,50,50,50,NA,4,4,4,NA,NA,0,0,1,0,60,4
203489,1.045149394,1,37,1,1,4,5,5,2,4,3,5,4,1,0,85,0,70,85,6,1,5,2,1955,NA,0,0,1,0,69,5
203496,0.893908768,1,6,1,1,5,5,5,1,5,1,5,5,4,100,0,100,0,15,4,3,7,7,NA,NA,0,1,0,0,58,5
203502,0.774540113,2,13,1,3,3,3,4,3,4,3,4,3,1,15,85,15,70,85,5,2,4,4,1980,NA,1,0,1,0,47,3
203519,0.587084375,2,29,1,3,4,4,4,3,3,3,4,4,1,50,70,40,85,70,4,1,4,1,1980,NA,0,0,1,0,53,4
203526,0.299705881,3,12,0,2,4,4,5,1,4,1,4,4,4,100,0,85,40,70,NA,4,6,6,NA,NA,0,0,0,0,72,4
203533,0.672568339,2,21,0,1,3,5,5,1,5,1,5,4,4,84,0,73,27,70,2,2,6,7,2017,NA,0,0,1,0,35,3
203540,0.386870994,4,26,1,3,3,3,5,3,4,2,4,4,1,0,85,0,70,50,7,1,6,2,1950,NA,0,0,1,0,62,4
203557,0.496456685,1,6,1,2,5,5,5,1,5,1,5,5,4,100,0,85,0,15,2,2,2,7,NA,NA,0,0,1,0,73,3
203564,1.017183062,2,NA,0,5,1,4,3,3,3,3,3,3,1,0,100,0,100,50,7,1,7,7,2016,NA,2,0,0,0,28,3
203588,0.335839995,1,42,1,3,1,2,3,2,2,3,3,2,1,40,85,40,85,100,4,2,6,6,1972,NA,0,0,1,0,57,4
203595,0.551761774,1,45,0,3,3,2,4,1,5,3,5,5,2,60,60,0,0,100,5,2,6,4,1972,NA,0,1,0,0,29,5
203632,0.578802134,2,18,1,5,3,3,4,2,4,1,4,4,2,20,75,50,50,75,3,6,6,6,1995,NA,4,0,0,0,39,3
203649,2.323151955,4,53,0,1,4,5,5,1,4,1,4,4,4,100,0,100,15,60,2,1,7,4,1896,2,1,0,1,0,55,5
203670,0.725605842,1,39,0,1,3,3,3,1,5,2,5,5,4,70,0,60,40,50,4,4,4,6,1976,NA,1,1,1,0,42,2
203687,0.735559036,2,42,1,4,2,3,5,2,3,3,5,3,1,50,85,0,100,85,7,1,6,1,1950,NA,0,0,1,0,67,3
203700,0.633109542,2,6,1,3,3,5,4,1,4,1,4,4,1,15,85,0,70,60,6,2,6,1,1962,NA,0,0,0,0,58,4
203724,0.365954441,2,20,0,2,4,3,3,3,4,4,4,4,1,15,85,15,60,85,6,2,5,1,1850,NA,0,0,0,0,67,4
203731,0.715724003,2,18,1,3,2,4,4,3,4,3,3,2,1,0,100,0,100,85,7,2,6,3,1974,NA,0,0,1,0,58,5
203762,1.080708634,2,17,1,3,4,4,4,2,4,1,4,3,4,90,0,75,0,75,2,2,6,6,1975,NA,0,0,0,0,25,4
203779,0.593659848,4,35,0,1,2,4,3,1,4,1,4,2,4,60,15,40,15,40,2,3,7,7,1965,NA,0,0,1,0,73,5
203786,0.231211588,4,48,0,2,5,5,5,1,5,1,5,5,4,15,0,15,0,70,NA,6,7,7,2014,NA,1,0,1,0,30,5
203793,0.673630095,2,1,1,4,2,4,4,1,3,2,3,2,1,15,100,0,100,75,7,1,7,1,NA,NA,2,0,0,0,38,3
203816,NA,2,48,0,4,2,2,2,4,2,4,2,2,1,NA,NA,15,70,-6,6,1,7,1,1990,NA,0,0,1,0,64,3
203823,0.517293056,2,48,0,2,4,4,4,1,4,3,4,4,1,70,0,70,20,60,3,2,7,7,2019,NA,1,0,1,0,40,4
203830,0.331256784,2,13,0,2,3,3,4,3,5,1,4,4,3,30,60,30,60,85,5,3,4,4,1978,NA,2,1,1,0,NA,4
203854,0.842213591,2,48,0,2,5,2,3,2,5,1,5,5,3,0,50,1,51,25,6,1,6,1,1969,NA,1,1,0,0,51,5
203878,1.350182793,2,53,0,3,1,2,3,3,3,3,3,2,2,50,50,50,50,NA,NA,6,6,4,1990,NA,0,0,0,0,61,3
203946,1.016357101,2,12,1,2,5,5,5,1,5,1,5,5,4,70,0,70,30,70,2,2,4,4,1971,NA,0,1,0,0,59,3
203953,0.342867702,2,55,1,3,4,4,5,2,5,1,5,5,4,90,0,100,0,100,4,4,1,4,1960,NA,0,0,1,1,58,4
203960,6.730205869,1,18,0,4,1,1,1,3,3,4,1,1,NA,30,68,50,60,50,6,4,4,1,1950,NA,0,1,0,0,53,2
203977,0.321094101,2,26,1,1,5,5,5,1,5,1,5,5,4,100,0,100,30,60,4,4,1,1,1958,NA,0,0,1,0,75,3
203984,0.620022321,4,26,0,2,3,3,2,2,3,2,2,3,2,70,15,60,40,50,3,2,6,7,1980,NA,1,0,1,0,37,4
204000,0.538299248,2,37,0,3,2,3,2,3,3,2,3,2,2,85,70,60,60,70,6,6,6,2,1882,NA,2,0,0,0,77,4
204017,2.047056467,3,NA,0,1,2,1,1,1,1,NA,1,1,NA,50,50,50,50,50,NA,NA,NA,4,NA,NA,0,0,1,0,NA,1
204031,0.627927015,1,9,1,3,4,5,4,3,4,3,4,4,1,0,85,0,85,100,7,1,6,1,NA,NA,0,1,1,0,68,3
204048,0.828845078,3,42,1,4,2,1,1,4,2,4,1,2,1,50,85,70,85,70,NA,5,2,4,NA,NA,0,0,0,0,66,4
204055,0.974146264,3,26,0,1,5,5,5,1,5,1,5,5,3,60,30,60,50,50,NA,4,7,4,1952,NA,2,0,1,0,43,3
204062,1.198599284,2,34,0,2,2,3,3,3,3,3,3,3,3,60,50,50,60,85,4,2,6,7,NA,NA,0,0,0,0,72,3
204086,0.826116672,3,34,1,1,3,2,3,1,5,2,5,5,3,15,40,0,30,70,5,1,6,7,1964,NA,2,0,1,0,50,5
204109,0.526584397,1,50,1,2,5,5,5,1,5,1,5,4,4,60,0,60,0,30,2,4,7,7,1980,NA,1,0,1,0,58,5
204116,1.033986117,3,21,1,1,2,5,5,3,3,1,5,3,4,40,15,40,15,0,3,4,3,6,1927,NA,1,0,0,0,28,5
204123,0.376179631,4,26,1,2,3,3,3,1,3,1,3,3,4,70,30,85,50,70,4,4,6,2,1999,NA,0,0,1,0,59,3
204130,2.85877496,1,55,1,4,4,5,5,1,5,1,3,3,1,0,100,0,85,60,7,2,6,1,1990,NA,0,0,1,0,72,2
204147,0.278392869,4,12,0,2,4,4,3,1,4,1,5,4,4,65,0,70,40,50,3,3,3,7,2014,NA,0,0,1,0,29,4
204154,0.924455933,2,17,1,1,3,4,3,1,4,1,4,3,4,85,0,70,0,30,2,3,7,6,1896,1,0,0,0,1,60,4
204161,0.503533996,1,39,1,1,3,4,1,1,4,1,4,3,4,60,0,50,15,75,4,3,7,6,1895,NA,3,1,0,0,66,3
204178,0.710089152,2,55,1,1,4,5,5,1,5,1,5,4,4,60,0,60,15,15,2,3,7,4,1955,NA,0,0,0,0,56,4
204185,0.53427093,3,24,1,3,4,4,4,2,4,2,4,4,1,15,85,0,60,50,6,1,6,4,1970,NA,3,0,0,0,40,5
204192,0.636368942,3,12,0,3,4,4,4,2,3,2,4,5,2,40,90,45,85,80,5,1,6,6,1956,NA,2,0,1,0,45,4
204208,0.814374139,1,6,0,3,4,4,4,2,3,2,4,4,2,50,60,15,40,85,6,2,5,4,NA,NA,1,0,1,0,51,4
204222,0.743275285,1,53,1,1,5,5,5,1,5,1,5,5,4,85,0,70,0,60,4,4,7,7,1900,NA,0,0,1,0,68,4
204246,3.132299011,3,34,0,4,4,2,4,4,2,3,3,3,3,35,70,40,60,80,5,3,7,5,1998,NA,0,0,0,0,22,4
204253,0.705752548,3,4,1,3,2,3,4,3,3,3,4,3,1,0,85,30,85,80,5,1,6,1,1960,NA,2,0,1,0,40,4
204260,0.823107999,3,20,1,3,3,4,3,3,4,1,4,3,4,70,0,70,40,60,3,2,7,7,1960,NA,0,0,1,0,63,3
204277,0.648032217,1,24,1,2,5,2,2,2,5,2,5,5,4,70,0,70,30,40,2,2,7,6,1980,NA,0,0,1,0,59,5
204284,0.821802929,5,24,0,3,4,4,5,1,5,1,4,5,4,97,3,100,1,NA,6,4,2,1,NA,NA,1,0,1,1,53,2
204291,1.435259312,3,41,1,1,4,4,4,1,4,1,4,4,4,NA,NA,NA,NA,70,NA,4,4,4,1977,NA,0,0,0,0,80,2
204307,1.036087682,2,31,1,4,4,4,3,4,4,3,3,4,1,0,85,0,85,85,7,1,6,1,1999,NA,0,0,1,0,67,3
204321,NA,4,42,0,4,1,1,1,4,1,4,1,1,2,50,85,50,50,-6,NA,4,4,4,2003,NA,1,1,0,0,35,4
204338,0.684020498,2,53,1,1,5,5,5,1,5,1,5,5,4,60,0,70,0,60,4,3,1,6,1986,NA,0,0,0,0,69,3
204345,0.60639463,2,4,1,4,3,4,4,3,3,3,4,3,4,100,0,70,15,85,6,6,2,4,NA,NA,0,0,1,0,80,4
204352,1.587539794,1,18,1,5,5,5,5,3,5,3,5,5,1,15,80,15,100,100,7,1,6,4,1927,NA,0,1,0,0,62,3
204369,0.992272245,4,NA,0,3,3,2,3,3,3,3,3,3,2,0,70,0,75,50,NA,1,6,1,1960,NA,2,0,1,0,38,2
204376,0.326584008,2,26,0,1,1,5,4,1,2,1,5,2,1,15,50,0,60,50,NA,5,2,3,1896,1,0,0,1,0,71,3
204383,0.502680199,2,13,1,2,3,4,4,1,4,1,4,3,1,30,70,15,70,85,6,2,6,4,1890,NA,0,0,0,0,80,3
204390,1.513971412,1,36,1,1,5,5,5,1,5,1,5,5,4,70,0,60,0,85,4,3,5,7,1900,NA,0,0,1,0,61,4
204413,0.896090917,1,48,1,1,4,4,4,1,4,1,4,5,1,0,100,0,85,85,6,1,5,1,NA,NA,0,0,0,0,65,4
204420,3.570170237,4,17,0,1,3,2,1,1,3,1,2,3,4,30,15,50,50,50,NA,2,7,4,1981,NA,0,0,0,0,30,3
204437,0.351424822,2,37,0,3,4,4,4,3,3,2,4,4,4,50,60,50,50,62,NA,5,3,4,1942,NA,3,0,1,0,38,5
204468,NA,4,9,0,3,3,3,3,3,3,2,4,3,2,40,60,15,85,-6,NA,2,NA,NA,1990,NA,0,0,1,0,80,1
204475,0.489069238,2,42,1,2,5,4,3,1,3,1,4,4,4,85,0,85,15,75,2,3,5,7,1957,NA,0,0,0,0,80,4
204482,1.319474445,2,37,1,3,3,3,4,2,4,2,2,4,1,0,85,0,85,70,5,2,4,1,NA,NA,0,0,1,0,NA,3
204505,0.76252511,4,36,0,2,3,3,3,1,4,1,4,3,3,30,50,0,30,50,6,1,5,4,NA,NA,0,1,1,0,65,3
204512,0.479841567,2,33,1,2,4,4,4,1,4,1,4,4,4,70,0,40,0,50,2,5,7,7,1969,NA,2,0,0,0,48,4
204529,0.304443847,2,18,1,2,4,5,5,1,5,1,5,5,4,60,0,70,30,40,1,4,7,7,1982,NA,0,0,1,0,38,5
204536,0.601085648,2,36,0,1,2,2,3,1,3,1,2,4,4,50,15,50,30,70,5,3,6,4,1970,NA,2,0,0,0,NA,5
204543,0.589041801,3,27,1,3,4,4,4,1,4,2,4,4,4,85,15,85,40,80,3,2,6,7,NA,NA,0,0,1,0,67,5
204550,0.478149305,3,47,1,4,1,4,2,1,1,1,3,1,4,100,0,70,0,50,NA,4,6,1,1952,NA,0,0,1,0,80,3
204567,1.361647058,2,41,0,3,5,5,5,1,5,1,5,5,4,60,0,30,30,50,4,4,4,4,1990,NA,2,0,1,0,33,3
204574,1.176764444,2,18,1,4,2,1,3,4,1,4,2,2,1,0,100,0,70,70,6,2,5,4,1962,NA,0,0,1,0,76,2
204581,NA,2,26,1,2,4,3,4,2,4,1,4,4,4,70,0,100,0,-6,NA,6,6,6,1987,NA,1,0,1,0,43,3
204598,0.35944127,2,25,0,2,5,5,5,2,5,2,5,5,4,60,0,65,15,50,2,3,7,7,1896,1,1,1,1,0,32,5
204604,0.518102849,3,NA,0,3,4,3,3,1,4,3,3,4,1,10,95,0,80,50,6,1,5,4,1990,NA,2,0,1,0,41,3
204611,1.021448472,1,36,0,1,5,5,5,1,5,1,5,5,1,0,85,0,85,70,7,1,6,1,1999,NA,0,0,0,0,80,2
204628,0.902949005,3,48,0,2,5,3,3,1,5,2,4,4,3,85,15,85,40,60,3,5,6,7,1900,NA,1,0,1,0,45,5
204642,0.692222695,1,34,1,1,5,5,5,1,5,1,5,5,4,100,0,80,0,40,2,3,7,7,1990,NA,0,1,1,0,56,5
204697,1.00257111,2,24,0,3,3,3,5,3,3,2,4,4,2,35,70,20,65,95,4,3,5,6,NA,NA,0,0,0,0,68,2
204703,0.757326876,2,53,1,2,1,2,3,1,3,1,2,3,4,70,15,60,20,50,4,3,7,6,1950,NA,0,0,0,0,73,4
204710,0.341459575,4,4,0,2,4,3,3,1,5,1,5,5,4,70,0,50,15,40,4,2,7,4,1950,NA,0,0,1,0,69,4
204727,0.580110436,3,50,1,1,4,4,4,1,4,1,4,4,4,70,0,70,30,30,3,4,7,7,1998,NA,0,0,1,0,73,2
204734,0.417895447,1,12,0,4,3,2,2,4,3,4,2,3,1,NA,100,0,80,30,6,1,6,2,NA,NA,1,1,0,0,43,4
204741,1.920258358,4,NA,0,2,3,4,3,1,3,1,3,1,3,50,50,50,50,50,4,6,4,6,1872,NA,3,0,0,1,48,1
204758,0.657936779,2,4,0,5,2,1,2,2,2,4,3,3,1,30,85,50,50,50,4,7,4,6,1990,NA,0,0,1,0,62,3
204765,0.489755396,2,27,1,2,2,2,2,1,3,1,3,2,4,60,20,55,40,70,3,2,6,4,2020,NA,2,0,0,0,41,4
204772,0.63032049,1,NA,0,1,5,5,5,1,5,1,5,3,4,70,0,100,0,15,4,2,7,2,1998,NA,2,1,0,1,20,2
204789,0.323867745,2,27,0,3,4,3,2,3,4,3,4,4,2,60,70,40,85,60,6,6,6,7,1978,NA,0,0,1,0,63,4
204796,0.498011988,4,20,1,2,2,2,3,3,2,2,3,2,4,70,15,65,40,50,4,4,7,4,1956,NA,2,0,1,0,34,5
204802,NA,2,NA,0,2,5,5,5,1,5,1,5,4,4,NA,NA,NA,NA,-6,NA,NA,NA,NA,NA,NA,0,0,1,0,80,2
204819,0.961192708,2,6,1,2,3,4,3,2,4,1,4,3,1,40,85,30,70,70,6,3,6,4,1875,NA,1,0,0,0,76,4
204833,0.725108056,2,37,0,3,2,3,4,2,3,5,5,2,2,30,70,0,60,85,7,2,4,1,NA,NA,0,0,0,0,44,5
204840,NA,2,39,0,2,5,5,5,2,5,2,5,4,4,60,0,60,15,-6,3,5,7,7,1987,NA,0,0,1,0,51,4
204857,0.321052427,2,12,1,5,3,3,5,3,3,3,5,3,4,100,0,100,0,60,3,2,7,7,1969,NA,0,0,1,0,69,3
204864,1.261131461,4,42,0,5,1,2,3,3,2,5,1,3,1,0,100,0,100,70,6,1,6,4,1981,NA,4,0,0,0,27,3
204871,1.52284378,4,17,0,2,3,2,2,1,2,2,2,2,3,50,60,40,60,70,6,2,5,1,1992,NA,0,1,1,0,48,3
204888,0.356658408,2,8,1,1,4,5,4,1,5,1,5,4,4,85,0,60,0,15,4,4,7,7,NA,NA,0,0,1,0,74,3
204895,1.008512113,1,45,0,2,5,5,5,2,5,1,5,5,4,70,0,60,15,85,5,2,NA,7,NA,NA,0,0,1,0,72,3
204901,0.45586099,3,35,0,3,4,4,4,2,3,3,4,4,1,15,70,0,85,85,6,1,6,1,NA,NA,0,0,1,0,60,3
204918,0.72639857,1,8,1,3,3,5,5,1,5,3,5,5,4,70,0,85,15,65,2,2,5,6,1920,NA,0,0,0,0,32,4
204925,0.74414908,1,6,1,1,5,4,4,1,4,1,4,4,4,15,30,15,30,50,5,1,6,4,1987,NA,0,1,1,0,70,3
204932,0.747897846,2,8,0,1,4,4,3,2,4,1,4,3,1,40,70,0,70,85,6,2,7,2,1940,NA,1,1,0,0,50,4
204949,0.880639633,3,42,1,2,4,4,4,2,4,1,5,4,4,70,0,70,30,50,NA,4,4,4,1800,NA,0,0,0,0,59,2
204963,0.54269417,1,6,1,2,3,5,4,1,4,1,5,2,4,85,0,50,0,70,5,4,7,7,1952,NA,0,0,0,0,52,5
204970,NA,2,17,1,2,4,4,3,2,4,3,4,4,2,80,85,50,90,-6,5,2,6,4,1955,NA,0,0,1,0,67,4
204987,1.075747783,1,34,1,2,1,1,1,2,2,4,2,2,1,15,85,15,70,85,5,2,6,1,1979,NA,0,1,1,0,60,4
204994,3.01088062,3,39,0,2,4,1,2,3,3,2,3,5,3,55,15,60,40,50,3,1,7,4,1994,NA,0,0,0,0,24,4
